country_name,country_code,year,sdg_overall,spi_comp,di_score,sci_overall,eiu_regime_type,eiu_regch_event,eiu_dem_ep,eiu_aut_ep,log_gdppc,income_level_recoded,p1_use,p2_services,p3_products,p4_sources,p5_infra,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,elect_dem,aut_ep,dem_ep,regime_type_4,regch_event,income_level,di_score_lag1,di_score_lag2,spi_comp_lag1,spi_comp_lag2,log_gdppc_lag1,log_gdppc_lag2,cen_spi_comp,cen_di_score,cen_log_gdppc,cen_spi_comp_lag1,cen_spi_comp_lag2,cen_di_score_lag1,cen_di_score_lag2,cen_spi_comp_lag1_sq,cen_spi_comp_lag1_cub,cen_spi_comp_lag2_sq,cen_spi_comp_lag2_cub,cen_di_score_lag1_sq,cen_di_score_lag1_cub,cen_di_score_lag2_sq,cen_di_score_lag2_cub,cen_log_gdppc_sq,cen_log_gdppc_cub,ert_autocracy,ert_democracy,ert_aut_ep,ert_dem_ep,ert_regch_event,ert_has_aut_ep,ert_has_dem_ep,ert_has_both,ert_has_neither,ert_total_aut_ep,ert_total_dem_ep,ert_democratized,ert_autocratized,ert_stable,eiu_regime_type_lag1,di_score_diff,di_score_pct_diff,di_score_diff_3yr,di_score_pct_diff_3yr,eiu_has_aut_ep,eiu_has_dem_ep,eiu_has_both,eiu_has_neither,eiu_total_aut_ep,eiu_total_dem_ep,eiu_democratized,eiu_autocratized,eiu_stable,eiu_dem_event_time,eiu_aut_event_time,annual_change,episode_id,episode_start_year,cumulative_change
Botswana,BWA,2022,62.85995111607143,59.80374999999999,7.73,NA,1,0,0,0,9.027503521081025,2,50,68.9,72.36874999999999,62.74999999999999,45,63.024,39.914125,54.59650000000001,61.31,68.81899999999999,71.811,46.99,64.44728571428571,55.54342857142857,13.662,77.37075,87.38442857142857,87.313,NA,74.2642,64.6945,74.615,0.574,1,0,2,0,UM,7.73,7.73,59.04166666666668,58.16000000000001,8.962930541678514,8.751998747160954,2.481874999999988,-0.04555555555555557,0.14932034918669856,1.71979166666668,0.8381250000000122,-0.04555555555555557,-0.1555555555555559,2.9576833767361568,5.086599223949409,0.7024535156250205,0.5887438527832288,0.0020753086419753103,-9.454183813443082e-5,0.024197530864197635,-0.0037640603566529737,0.02229656668123759,0.0033293311225069057,0,1,1,0,0,1,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Botswana,BWA,2023,63.44195890289449,63.29375,7.73,NA,1,0,0,0,8.964469552279336,2,50,68.9,74.81875,62.74999999999999,60,65.1435,39.914125,54.42535714285715,61.31,68.84975,71.84819999999999,46.99,64.5367142857143,59.172,13.662,77.37075,87.55085714285714,87.313,NA,74.2642,64.831,74.615,0.558,1,0,2,0,UM,7.73,7.73,59.80374999999999,59.04166666666668,9.027503521081025,8.962930541678514,5.971875000000004,-0.04555555555555557,0.08628638038501002,2.481874999999988,1.71979166666668,-0.04555555555555557,-0.04555555555555557,6.1597035156249405,15.287614162841576,2.9576833767361568,5.086599223949409,0.0020753086419753103,-9.454183813443082e-5,0.0020753086419753103,-9.454183813443082e-5,0.007445339439946642,6.424313910107535e-4,0,1,1,0,0,1,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Canada,CAN,2016,77.74783258848994,86.27958333333335,9.15,NA,1,0,0,0,10.652874734852505,3,100,95.09999999999998,59.20625000000002,82.09166666666667,95,99.5995,67.618375,94.23657142857142,97.526,80.9165,84.35900000000001,80.3405,80.74957142857144,86.62442857142858,85.4885,97.48875,51.27999999999999,44.58133333333333,59.34583333333333,55.7934,87.65609090909092,68.1088,0.843,0,0,3,0,H,9.15,9.15,NA,NA,10.68267925762613,NA,-2.833645833333321,0.10222222222222221,-0.1143794748270679,NA,NA,0.03222222222222193,NA,NA,NA,NA,NA,0.0010382716049382528,3.3455418381343395e-5,NA,NA,0.013082664261715858,-0.00149638826759391,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Canada,CAN,2017,77.526696587726,86.44874999999999,9.15,NA,1,0,0,0,10.717294252592104,3,100,95.23333333333332,64.14375,77.86666666666666,95,99.587,67.3095,94.8465,97.68966666666668,81.24025,83.43280000000001,80.5795,81.909,87.14571428571428,84.331,97.29925,50.69314285714285,44.31266666666667,57.48183333333333,55.979,85.91781818181819,68.19919999999999,0.847,0,0,3,0,H,9.15,9.15,86.27958333333335,NA,10.652874734852505,10.68267925762613,-2.6644791666666805,0.10222222222222221,-0.049959957087468254,-2.833645833333321,NA,0.10222222222222221,0.03222222222222193,8.029548708767292,-22.752897242145387,NA,NA,0.010449382716049381,0.0010681591220850477,0.0010382716049382528,3.3455418381343395e-5,0.0024959973121816696,-1.246999186070323e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Canada,CAN,2018,77.66971781257958,86.57083333333333,9.15,NA,1,0,0,0,10.74804973493768,3,100,93.2,60.53750000000001,84.11666666666666,95,99.5735,66.10575000000001,94.6712857142857,97.868,81.725,82.6978,80.273,81.40514285714286,87.90042857142858,86.39500000000001,97.2335,50.44857142857143,44.33733333333333,60.165,56.1934,85.2420909090909,68.15039999999999,0.847,0,0,3,0,H,9.15,9.15,86.44874999999999,86.27958333333335,10.717294252592104,10.652874734852505,-2.5423958333333445,0.10222222222222221,-0.01920447474189224,-2.6644791666666805,-2.833645833333321,0.10222222222222221,0.10222222222222221,7.0994492296007685,-18.916334567079062,8.029548708767292,-22.752897242145387,0.010449382716049381,0.0010681591220850477,0.010449382716049381,0.0010681591220850477,3.6881185011197705e-4,-7.082837859986011e-6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Canada,CAN,2019,77.8981236631016,87.46583333333334,9.22,NA,1,0,1,0,10.744038475011026,3,100,93.2,60.01250000000001,84.11666666666666,100,99.5755,66.224125,94.86321428571428,96.72700000000002,81.60925,83.1018,80.498,81.17785714285715,88.44228571428572,88.45949999999999,97.4775,51.07514285714286,44.30566666666667,60.99933333333333,57.14620000000001,84.28472727272728,68.301,0.863,0,0,3,0,H,9.22,9.22,86.57083333333333,86.44874999999999,10.74804973493768,10.717294252592104,-1.6473958333333343,0.1722222222222225,-0.023215734668546872,-2.5423958333333445,-2.6644791666666805,0.10222222222222221,0.10222222222222221,6.463776573350751,-16.433478627684632,7.0994492296007685,-18.916334567079062,0.010449382716049381,0.0010681591220850477,0.010449382716049381,0.0010681591220850477,5.389703362003691e-4,-1.2512592319445273e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.07000000000000028,1,2019,0.07000000000000028
Canada,CAN,2020,78.70101398650367,87.43666666666667,9.24,NA,1,0,1,0,10.681385707925545,3,100,93.06666666666663,67.10000000000001,82.01666666666667,95,99.5595,66.433125,94.65949999999998,96.68066666666668,82.328,84.3212,81.52975,79.28271428571429,87.42028571428571,91.5845,97.4775,52.41571428571429,49.55333333333333,61.47966666666667,57.4548,83.87718181818181,71.85979999999999,0.858,0,0,2,0,H,9.24,9.24,87.46583333333334,86.57083333333333,10.744038475011026,10.74804973493768,-1.6765625000000028,0.19222222222222207,-0.08586850175402816,-1.6473958333333343,-2.5423958333333445,0.1722222222222225,0.10222222222222221,2.7139130316840308,-4.47088902042531,6.463776573350751,-16.433478627684632,0.02966049382716059,0.005108196159122109,0.010449382716049381,0.0010681591220850477,0.0073733995934815375,-6.331427759260199e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.019999999999999574,1,2019,0.08999999999999986
Canada,CAN,2021,78.33240015278838,93.42083333333332,8.87,NA,1,0,1,0,10.868508335725355,3,100,93.06666666666663,83.6875,90.35,100,99.569,64.88550000000001,94.8563571428571,93.25833333333333,82.7185,83.9576,81.28825,80.15342857142858,87.308,89.39699999999999,97.01275,52.07757142857142,49.15233333333333,61.55983333333333,58.412,83.62954545454546,72.41479999999999,0.853,0,0,3,0,H,8.87,8.87,87.43666666666667,87.46583333333334,10.681385707925545,10.744038475011026,4.30760416666665,-0.17777777777777892,0.10125412604578266,-1.6765625000000028,-1.6473958333333343,0.19222222222222207,0.1722222222222225,2.8108618164062595,-4.7125855140686275,2.7139130316840308,-4.47088902042531,0.03694938271604933,0.007102492455418365,0.02966049382716059,0.005108196159122109,0.010252398041295241,0.0010380976035448436,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.370000000000001,1,2019,-0.28000000000000114
Canada,CAN,2022,78.73801406289788,91.82166666666669,8.88,NA,1,0,1,0,10.92430753190044,3,100,92.73333333333332,76.55000000000001,89.825,100,99.5775,66.578625,95.07728571428572,93.25833333333333,83.55499999999999,83.8118,81.36025000000001,81.31499999999998,87.75414285714285,89.39699999999999,97.4465,52.18771428571429,48.85066666666666,61.52316666666667,61.3198,82.72345454545453,72.81000000000002,0.855,0,0,2,0,H,8.88,8.88,93.42083333333332,87.43666666666667,10.868508335725355,10.681385707925545,2.7084375000000165,-0.16777777777777736,0.1570533222208681,4.30760416666665,-1.6765625000000028,-0.17777777777777892,0.19222222222222207,18.555453656683884,79.92954948592141,2.8108618164062595,-4.7125855140686275,0.03160493827160535,-0.005618655692729875,0.03694938271604933,0.007102492455418365,0.02466574602061182,0.0038738373575932434,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.010000000000001563,2,2022,0.010000000000001563
Canada,CAN,2023,78.82870899541636,93.46166666666666,8.69,NA,1,0,1,0,10.886149856545371,3,100,92.73333333333332,84.74999999999999,89.825,100,99.5865,66.578625,94.94935714285712,93.25833333333333,83.5895,83.8546,81.36025000000001,80.88471428571428,88.08328571428571,89.39699999999999,97.4465,53.14885714285714,48.85066666666666,61.79149999999999,61.3198,82.95636363636363,73.03220000000002,0.856,0,0,3,0,H,8.69,8.69,91.82166666666669,93.42083333333332,10.92430753190044,10.868508335725355,4.348437499999989,-0.35777777777777864,0.11889564686579845,2.7084375000000165,4.30760416666665,-0.16777777777777736,-0.17777777777777892,7.335633691406339,19.868105376068478,18.555453656683884,79.92954948592141,0.02814938271604924,-0.004722840877914917,0.03160493827160535,-0.005618655692729875,0.01413617484363665,0.0016807296522422068,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.19000000000000128,2,2022,-0.17999999999999972
Switzerland,CHE,2016,78.12765230654762,84.39125,9.09,NA,1,0,0,0,11.316339548693264,3,100,86.83333333333331,71.88125,73.24166666666667,90,99.53,69.187125,95.81283333333332,99.168,78.79975,82.4974,82.21625,74.822,96.01142857142858,85.3785,97.09975,29.44114285714286,61.504,NA,59.73819999999999,84.58485714285715,54.2512,0.905,0,0,3,0,H,9.09,9.09,NA,NA,11.336265223844547,NA,-3.0123958333333434,0.05888888888888921,-0.06374645969743042,NA,NA,0.05888888888888921,NA,NA,NA,NA,NA,0.0034679012345679395,2.042208504801131e-4,NA,NA,0.004063611123956121,-2.590408227392988e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Switzerland,CHE,2017,78.73822574404763,85.25666666666667,9.03,NA,1,0,0,1,11.31757188216616,3,100,85.96666666666665,78.85,71.46666666666667,90,99.54,73.28275000000001,96.318,98.369,79.12175,82.7338,82.6575,75.24050000000001,95.95928571428573,86.426,97.16175,30.11142857142858,63.82033333333334,NA,59.99119999999999,84.48171428571429,54.5966,0.908,0,0,3,0,H,9.03,9.03,84.39125,NA,11.316339548693264,11.336265223844547,-2.146979166666668,-0.0011111111111112848,-0.062514126224535,-3.0123958333333434,NA,0.05888888888888921,0.05888888888888921,9.074528656684087,-27.33607231485917,NA,NA,0.0034679012345679395,2.042208504801131e-4,0.0034679012345679395,2.042208504801131e-4,0.003908015977617095,-2.443062041122547e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.0600000000000005,1,2017,-0.0600000000000005
Switzerland,CHE,2018,78.63712068452381,86.25916666666667,9.03,NA,1,0,0,1,11.352960555303026,3,100,87.66666666666667,78.5875,75.04166666666667,90,99.455,72.17125,96.3945,98.069,79.521,83.2102,82.63725,75.19950000000001,96.324,83.36250000000001,97.16175,30.62514285714286,65.16666666666667,NA,60.26899999999999,83.87257142857142,54.7546,0.908,0,0,3,0,H,9.03,9.03,85.25666666666667,84.39125,11.31757188216616,11.316339548693264,-1.1444791666666703,-0.0011111111111112848,-0.02712545308766856,-2.146979166666668,-3.0123958333333434,-0.0011111111111112848,0.05888888888888921,4.6095195421007,-9.896542425233083,9.074528656684087,-27.33607231485917,1.234567901234954e-6,-1.3717421124834964e-9,0.0034679012345679395,2.042208504801131e-4,7.357902052113079e-4,-1.9958642693825355e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,1,2017,-0.0600000000000005
Switzerland,CHE,2019,78.76283928571429,86.18166666666667,9.03,NA,1,0,0,1,11.340022585211742,3,100,87.66666666666667,76.55,76.69166666666666,90,99.458500000000015,72.6135,96.59316666666666,97.361,80.00625,83.31280000000001,83.0995,75.40950000000001,97.05671428571428,82.42500000000001,97.62625,30.85657142857143,65.75133333333333,NA,60.008,84.03814285714286,54.58919999999999,0.907,0,0,3,0,H,9.03,9.03,86.25916666666667,85.25666666666667,11.352960555303026,11.31757188216616,-1.2219791666666708,-0.0011111111111112848,-0.04006342317895317,-1.1444791666666703,-2.146979166666668,-0.0011111111111112848,-0.0011111111111112848,1.309832562934036,-1.4990760800996146,4.6095195421007,-9.896542425233083,1.234567901234954e-6,-1.3717421124834964e-9,1.234567901234954e-6,-1.3717421124834964e-9,0.0016050778768158824,-6.430491421405037e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,1,2017,-0.0600000000000005
Switzerland,CHE,2020,79.43634456845238,87.42000000000002,8.83,NA,1,0,0,1,11.36091331404248,3,100,90.43333333333332,79.07499999999999,77.59166666666665,90,99.437,73.323875,96.70441666666665,97.56166666666668,84.652,84.039,84.055,75.12733333333334,97.23257142857142,81.80000000000001,97.62625,31.54357142857143,67.322,NA,60.00879999999999,83.53742857142856,57.0106,0.901,0,0,3,0,H,8.83,8.83,86.18166666666667,86.25916666666667,11.340022585211742,11.352960555303026,0.01635416666667311,-0.20111111111111057,-0.019172694348215558,-1.2219791666666708,-1.1444791666666703,-0.0011111111111112848,-0.0011111111111112848,1.4932330837673713,-1.8246997193411554,1.309832562934036,-1.4990760800996146,1.234567901234954e-6,-1.3717421124834964e-9,1.234567901234954e-6,-1.3717421124834964e-9,3.6759220857009677e-4,-7.0477330596999694e-6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.1999999999999993,1,2017,-0.2599999999999998
Switzerland,CHE,2021,79.47656941964287,90.38666666666668,8.9,NA,1,0,0,1,11.44514365752766,3,100,90.43333333333332,85.57500000000002,85.92500000000001,90,99.444,70.613125,96.06891666666668,97.25866666666668,85.05099999999999,83.934,83.73725,75.13583333333334,98.03614285714286,81.80000000000001,97.5025,32.74985714285715,69.53833333333334,NA,59.9606,83.40028571428572,57.3946,0.897,0,0,3,0,H,8.9,8.9,87.42000000000002,86.18166666666667,11.36091331404248,11.340022585211742,2.9830208333333417,-0.1311111111111103,0.06505764913696588,0.01635416666667311,-1.2219791666666708,-0.20111111111111057,-0.0011111111111112848,2.674587673613218e-4,4.374065257890007e-6,1.4932330837673713,-1.8246997193411554,0.04044567901234546,-0.008134075445816121,1.234567901234954e-6,-1.3717421124834964e-9,0.004232497711228557,2.753563510701186e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.07000000000000028,1,2017,-0.1899999999999995
Switzerland,CHE,2022,80.0559767857143,89.04125,9.14,NA,1,0,1,0,11.442994244907636,3,100,88.39999999999999,82.63125,84.175,90,99.463,71.634,95.34683333333334,97.23866666666667,85.29575,84.1362,83.69925,75.66066666666667,98.21671428571427,81.80000000000001,97.3165,33.83385714285715,69.64833333333333,NA,67.2314,81.82585714285713,58.5486,0.897,0,0,3,0,H,9.14,9.14,90.38666666666668,87.42000000000002,11.44514365752766,11.36091331404248,1.6376041666666623,0.10888888888888992,0.06290823651694133,2.9830208333333417,0.01635416666667311,-0.1311111111111103,-0.20111111111111057,8.898413292100745,26.544152233946846,2.674587673613218e-4,4.374065257890007e-6,0.01719012345678991,-0.002253816186556885,0.04044567901234546,-0.008134075445816121,0.00395744622167143,2.4895596291598217e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.2400000000000002,2,2022,0.2400000000000002
Switzerland,CHE,2023,79.29977855392157,90.2925,9.14,NA,1,0,1,0,11.50856306381973,3,100,88.39999999999999,88.8875,84.175,90,99.4695,71.634,95.51158333333336,97.23866666666667,83.33875,83.7606,83.69925,75.9625,98.21671428571427,81.80000000000001,97.3165,35.59842857142857,69.64833333333333,NA,67.1814,82.20985714285715,59.4154,0.89,0,0,3,0,H,9.14,9.14,89.04125,90.38666666666668,11.442994244907636,11.44514365752766,2.888854166666661,0.10888888888888992,0.12847705542903576,1.6376041666666623,2.9830208333333417,0.10888888888888992,-0.1311111111111103,2.6817474066840137,4.3916407271332565,8.898413292100745,26.544152233946846,0.011856790123457016,0.0012910727023319984,0.01719012345678991,-0.002253816186556885,0.016506353771715526,0.002120687728459969,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,2,2022,0.2400000000000002
Chile,CHL,2016,76.6120672205246,79.68125,7.78,95.55556667,1,0,0,0,9.521483961726526,3,100,81.03333333333333,76.13125000000001,66.24166666666666,75,99.98,69.103125,88.00364285714288,94.73425,65.115,90.777,80.85475,77.25714285714285,60.37900000000001,27.1345,92.5985,75.40657142857143,85.10333333333334,81.0094,49.65020000000001,82.23172727272728,83.067,0.892,0,0,3,0,H,7.78,7.78,NA,NA,9.505538153101156,NA,-2.762864583333325,-0.20999999999999996,-0.08306087797634021,NA,NA,-0.15000000000000036,NA,NA,NA,NA,NA,0.022500000000000107,-0.003375000000000024,NA,NA,0.006899109450200478,-5.730460881885175e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Chile,CHL,2017,76.83984805194805,78.92166666666668,7.84,93.33333333,1,0,1,0,9.607767167239194,3,100,74.76666666666667,82.12500000000001,62.71666666666667,75,99.98,68.47175,88.0752142857143,94.53525,65.56700000000001,90.9036,80.54475000000001,79.38785714285714,64.182,26.197,92.86075,75.534,85.37,80.87620000000001,49.45700000000001,80.85954545454545,83.4755,0.895,0,0,3,0,H,7.84,7.84,79.68125,NA,9.521483961726526,9.505538153101156,-3.52244791666665,-0.15000000000000036,0.003222327536327896,-2.762864583333325,NA,-0.20999999999999996,-0.15000000000000036,7.633420705837628,-21.090107717842056,NA,NA,0.044099999999999986,-0.009260999999999995,0.022500000000000107,-0.003375000000000024,1.0383394751377006e-5,3.3458698827924676e-8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.05999999999999961,1,2017,0.05999999999999961
Chile,CHL,2018,77.25566594728801,80.50458333333333,7.97,90,1,0,1,0,9.658831818931462,3,100,76.96666666666665,81.03125,59.525000000000006,85,99.98,68.65537499999999,88.53435714285716,94.96525,66.18900000000001,90.7386,81.44025,78.67800000000001,68.94785714285715,26.197,93.185,74.89900000000002,84.933,81.38820000000001,49.604,80.75818181818182,84.25325,0.873,0,0,3,0,H,7.97,7.97,78.92166666666668,79.68125,9.607767167239194,9.521483961726526,-1.9395312500000017,-0.020000000000000462,0.054286979228596266,-3.52244791666665,-2.762864583333325,-0.15000000000000036,-0.20999999999999996,12.407639325629221,-43.70526329331385,7.633420705837628,-21.090107717842056,0.022500000000000107,-0.003375000000000024,0.044099999999999986,-0.009260999999999995,0.0029470761137660425,1.5998785977310934e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.1299999999999999,1,2017,0.1899999999999995
Chile,CHL,2019,77.89078757957728,82.43708333333333,8.08,90,1,0,1,0,9.581608486149207,3,100,76.96666666666665,80.69375,59.525000000000006,95,97.6505,68.755875,88.1405,96.0975,70.153,90.892,81.0815,78.56628571428573,70.68400000000001,26.197,93.13775,75.36028571428572,85.39633333333335,82.19680000000001,55.0864,79.4719090909091,85.27575,0.831,0,0,2,0,H,8.08,8.08,80.50458333333333,78.92166666666668,9.658831818931462,9.607767167239194,-0.007031249999997158,0.08999999999999986,-0.02293635355365886,-1.9395312500000017,-3.52244791666665,-0.020000000000000462,-0.15000000000000036,3.7617814697265692,-7.296092716205616,12.407639325629221,-43.70526329331385,4.0000000000001845e-4,-8.000000000000554e-6,0.022500000000000107,-0.003375000000000024,5.260763143384395e-4,-1.2066272341872223e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.11000000000000032,1,2017,0.2999999999999998
Chile,CHL,2020,77.71565954290809,78.64208333333333,8.28,86.66666667,1,0,1,0,9.481497822053305,3,80,77.66666666666666,80.74375,59.8,95,92.5825,67.126875,88.04135714285714,95.92275,69.28999999999999,90.7358,82.33075,76.91785714285716,73.82814285714286,25.493,93.3855,75.04042857142858,87.44833333333334,82.2318,55.8518,78.4038181818182,86.5355,0.833,0,0,2,0,H,8.28,8.28,82.43708333333333,80.50458333333333,9.581608486149207,9.658831818931462,-3.802031249999999,0.28999999999999915,-0.1230470176495615,-0.007031249999997158,-1.9395312500000017,0.08999999999999986,-0.020000000000000462,4.943847656246003e-5,-3.476142883296566e-7,3.7617814697265692,-7.296092716205616,0.008099999999999975,7.289999999999966e-4,4.0000000000001845e-4,-8.000000000000554e-6,0.015140568552451498,-0.0018630018058978953,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.1999999999999993,1,2017,0.4999999999999991
Chile,CHL,2021,77.95257745734659,86.44208333333334,7.92,NA,1,0,1,0,9.693788878065204,3,100,77.66666666666666,87.24374999999999,72.3,95,95.4945,67.302875,89.63528571428573,95.11125,69.5025,90.29,82.102,80.34442857142858,75.11985714285716,25.493,92.735,74.23171428571429,84.85333333333334,82.2318,55.752,77.93627272727272,87.05799999999999,0.842,0,0,3,0,H,7.92,7.92,78.64208333333333,82.43708333333333,9.481497822053305,9.581608486149207,3.9979687500000125,-0.07000000000000028,0.08924403836233807,-3.802031249999999,-0.007031249999997158,0.28999999999999915,0.08999999999999986,14.455441625976555,-54.96004079451365,4.943847656246003e-5,-3.476142883296566e-7,0.08409999999999951,0.024388999999999786,0.008099999999999975,7.289999999999966e-4,0.00796449838321847,7.107839992487287e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.35999999999999943,1,2017,0.13999999999999968
Chile,CHL,2022,78.25769526992616,86.10708333333332,8.22,NA,1,0,0,0,9.645437545661483,3,100,85.56666666666666,75.31875,74.65,95,95.704,66.609875,89.86742857142858,95.71625,77.17850000000001,90.2928,82.462,80.84585714285716,74.679,28.618,90.5975,74.37642857142858,85.32666666666667,82.4572,53.1232,74.85636363636364,87.66975,0.835,0,0,3,0,H,8.22,8.22,86.44208333333334,78.64208333333333,9.693788878065204,9.481497822053305,3.6629687499999903,0.23000000000000043,0.04089270595861727,3.9979687500000125,-3.802031249999999,-0.07000000000000028,0.28999999999999915,15.983754125976663,63.90254950333846,14.455441625976555,-54.96004079451365,0.00490000000000004,-3.4300000000000416e-4,0.08409999999999951,0.024388999999999786,0.0016722134006179324,6.838133089152857e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.3000000000000007,2,2022,0.3000000000000007
Chile,CHL,2023,77.81938533868095,86.81708333333333,7.98,NA,1,0,0,0,9.744949724398255,3,100,85.56666666666666,78.86875,74.65,95,95.704,66.609875,89.56014285714286,95.71625,77.86600000000001,90.1412,82.462,80.28057142857143,71.24542857142856,28.618,90.5975,74.07685714285715,85.32666666666667,78.27520000000001,52.7732,76.00690909090909,87.66975,0.838,0,0,3,0,H,7.98,7.98,86.10708333333332,86.44208333333334,9.645437545661483,9.693788878065204,4.372968749999998,-0.009999999999999787,0.14040488469538914,3.6629687499999903,3.9979687500000125,0.23000000000000043,-0.07000000000000028,13.417340063476491,49.147297360637275,15.983754125976663,63.90254950333846,0.0529000000000002,0.012167000000000068,0.00490000000000004,-3.4300000000000416e-4,0.01971353164632552,0.0027678761377412397,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.2400000000000002,2,2022,0.0600000000000005
China,CHN,2016,68.11151139840551,53.96625,3.14,80,0,0,0,0,8.99892652874646,2,83.39999999999999,48.53333333333333,58.90624999999999,33.99166666666667,45,92.1955,81.344625,80.40084615384616,99.6715,71.84325,66.8018,64.00099999999999,74.87714285714286,68.92785714285715,34.507,64.789,75.60071428571429,79.39500000000001,54.37083333333334,48.5546,55.763625,44.8514,0.08,0,0,0,0,UM,3.14,3.14,NA,NA,8.989250409978283,NA,-3.3507291666666674,0.528888888888889,-0.23221710275033303,NA,NA,0.528888888888889,NA,NA,NA,NA,NA,0.27972345679012356,0.1479426282578876,NA,NA,0.05392478280975873,-0.012522256830523134,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
China,CHN,2017,68.52777280758457,55.4975,3.1,78.8889,0,0,0,1,9.084442127808138,2,83.39999999999999,46.53333333333333,59.9875,37.56666666666667,50,93.3555,82.65237499999999,80.69746153846154,99.6715,71.67075,67.38820000000001,65.28425,74.89871428571429,71.49728571428572,33.662,65.857,75.85714285714286,78.85300000000001,53.71133333333334,48.3546,56.28462500000001,45.2764,0.078,0,0,0,0,UM,3.1,3.1,53.96625,NA,8.99892652874646,8.989250409978283,-1.8194791666666674,0.48888888888888893,-0.14670150368865542,-3.3507291666666674,NA,0.528888888888889,0.528888888888889,11.2273859483507,-37.61992956256219,NA,NA,0.27972345679012356,0.1479426282578876,0.27972345679012356,0.1479426282578876,0.02152133118451258,-0.003157211646149547,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.040000000000000036,1,2017,-0.040000000000000036
