"dataset_id","dataset_name","original_code","original_name","standardized_code","standardized_name"
9,"gini","GNB","Guinea-Bissau","GNB","Guinea-Bissau"
9,"gini","GUY","Guyana","GUY","Guyana"
9,"gini","HTI","Haiti","HTI","Haiti"
9,"gini","HND","Honduras","HND","Honduras"
9,"gini","HKG","Hong Kong SAR, China","HKG","Hong Kong SAR China"
9,"gini","HUN","Hungary","HUN","Hungary"
9,"gini","ISL","Iceland","ISL","Iceland"
9,"gini","IND","India","IND","India"
9,"gini","IDN","Indonesia","IDN","Indonesia"
9,"gini","IRN","Iran, Islamic Rep.","IRN","Iran, Islamic Rep."
9,"gini","IRQ","Iraq","IRQ","Iraq"
9,"gini","IRL","Ireland","IRL","Ireland"
9,"gini","IMN","Isle of Man","IMN","Isle of Man"
9,"gini","ISR","Israel","ISR","Israel"
9,"gini","ITA","Italy","ITA","Italy"
9,"gini","JAM","Jamaica","JAM","Jamaica"
9,"gini","JPN","Japan","JPN","Japan"
9,"gini","JOR","Jordan","JOR","Jordan"
9,"gini","KAZ","Kazakhstan","KAZ","Kazakhstan"
9,"gini","KEN","Kenya","KEN","Kenya"
9,"gini","KIR","Kiribati","KIR","Kiribati"
9,"gini","PRK","Korea, Dem. People's Rep.","PRK","North Korea"
9,"gini","KOR","Korea, Rep.","KOR","South Korea"
9,"gini","XKX","Kosovo","XKX","Kosovo"
9,"gini","KWT","Kuwait","KWT","Kuwait"
9,"gini","KGZ","Kyrgyz Republic","KGZ","Kyrgyz Republic"
9,"gini","LAO","Lao PDR","LAO","Laos"
9,"gini","LVA","Latvia","LVA","Latvia"
9,"gini","LBN","Lebanon","LBN","Lebanon"
9,"gini","LSO","Lesotho","LSO","Lesotho"
9,"gini","LBR","Liberia","LBR","Liberia"
9,"gini","LBY","Libya","LBY","Libya"
9,"gini","LIE","Liechtenstein","LIE","Liechtenstein"
9,"gini","LTU","Lithuania","LTU","Lithuania"
9,"gini","LUX","Luxembourg","LUX","Luxembourg"
9,"gini","MAC","Macao SAR, China","MAC","Macao SAR China"
9,"gini","MDG","Madagascar","MDG","Madagascar"
9,"gini","MWI","Malawi","MWI","Malawi"
9,"gini","MYS","Malaysia","MYS","Malaysia"
9,"gini","MDV","Maldives","MDV","Maldives"
9,"gini","MLI","Mali","MLI","Mali"
9,"gini","MLT","Malta","MLT","Malta"
9,"gini","MHL","Marshall Islands","MHL","Marshall Islands"
9,"gini","MRT","Mauritania","MRT","Mauritania"
9,"gini","MUS","Mauritius","MUS","Mauritius"
9,"gini","MEX","Mexico","MEX","Mexico"
9,"gini","FSM","Micronesia, Fed. Sts.","FSM","Micronesia (Federated States of)"
9,"gini","MDA","Moldova","MDA","Moldova"
9,"gini","MCO","Monaco","MCO","Monaco"
9,"gini","MNG","Mongolia","MNG","Mongolia"
9,"gini","MNE","Montenegro","MNE","Montenegro"
9,"gini","MAR","Morocco","MAR","Morocco"
9,"gini","MOZ","Mozambique","MOZ","Mozambique"
9,"gini","MMR","Myanmar","MMR","Myanmar (Burma)"
9,"gini","NAM","Namibia","NAM","Namibia"
9,"gini","NRU","Nauru","NRU","Nauru"
9,"gini","NPL","Nepal","NPL","Nepal"
9,"gini","NLD","Netherlands","NLD","Netherlands"
9,"gini","NCL","New Caledonia","NCL","New Caledonia"
9,"gini","NZL","New Zealand","NZL","New Zealand"
9,"gini","NIC","Nicaragua","NIC","Nicaragua"
9,"gini","NER","Niger","NER","Niger"
9,"gini","NGA","Nigeria","NGA","Nigeria"
9,"gini","MKD","North Macedonia","MKD","North Macedonia"
9,"gini","MNP","Northern Mariana Islands","MNP","Northern Mariana Islands"
9,"gini","NOR","Norway","NOR","Norway"
9,"gini","OMN","Oman","OMN","Oman"
9,"gini","PAK","Pakistan","PAK","Pakistan"
9,"gini","PLW","Palau","PLW","Palau"
9,"gini","PAN","Panama","PAN","Panama"
9,"gini","PNG","Papua New Guinea","PNG","Papua New Guinea"
9,"gini","PRY","Paraguay","PRY","Paraguay"
9,"gini","PER","Peru","PER","Peru"
9,"gini","PHL","Philippines","PHL","Philippines"
9,"gini","POL","Poland","POL","Poland"
9,"gini","PRT","Portugal","PRT","Portugal"
9,"gini","PRI","Puerto Rico (US)","PRI","Puerto Rico"
9,"gini","QAT","Qatar","QAT","Qatar"
9,"gini","ROU","Romania","ROU","Romania"
9,"gini","RUS","Russian Federation","RUS","Russia"
9,"gini","RWA","Rwanda","RWA","Rwanda"
9,"gini","WSM","Samoa","WSM","Samoa"
9,"gini","SMR","San Marino","SMR","San Marino"
9,"gini","STP","Sao Tome and Principe","STP","São Tomé & Príncipe"
9,"gini","SAU","Saudi Arabia","SAU","Saudi Arabia"
9,"gini","SEN","Senegal","SEN","Senegal"
9,"gini","SRB","Serbia","SRB","Serbia"
9,"gini","SYC","Seychelles","SYC","Seychelles"
9,"gini","SLE","Sierra Leone","SLE","Sierra Leone"
9,"gini","SGP","Singapore","SGP","Singapore"
9,"gini","SXM","Sint Maarten (Dutch part)","SXM","Sint Maarten"
9,"gini","SVK","Slovak Republic","SVK","Slovakia"
9,"gini","SVN","Slovenia","SVN","Slovenia"
9,"gini","SLB","Solomon Islands","SLB","Solomon Islands"
9,"gini","SOM","Somalia, Fed. Rep.","SOM","Somalia"
9,"gini","ZAF","South Africa","ZAF","South Africa"
9,"gini","SSD","South Sudan","SSD","South Sudan"
9,"gini","ESP","Spain","ESP","Spain"
9,"gini","LKA","Sri Lanka","LKA","Sri Lanka"
9,"gini","KNA","St. Kitts and Nevis","KNA","St. Kitts & Nevis"
9,"gini","LCA","St. Lucia","LCA","St. Lucia"
9,"gini","MAF","St. Martin (French part)","MAF","Saint Martin (French part)"
9,"gini","VCT","St. Vincent and the Grenadines","VCT","St. Vincent & Grenadines"
9,"gini","SDN","Sudan","SDN","Sudan"
9,"gini","SUR","Suriname","SUR","Suriname"
9,"gini","SWE","Sweden","SWE","Sweden"
9,"gini","CHE","Switzerland","CHE","Switzerland"
9,"gini","SYR","Syrian Arab Republic","SYR","Syria"
9,"gini","TJK","Tajikistan","TJK","Tajikistan"
9,"gini","TZA","Tanzania","TZA","Tanzania"
9,"gini","THA","Thailand","THA","Thailand"
9,"gini","TLS","Timor-Leste","TLS","Timor-Leste"
9,"gini","TGO","Togo","TGO","Togo"
9,"gini","TON","Tonga","TON","Tonga"
9,"gini","TTO","Trinidad and Tobago","TTO","Trinidad & Tobago"
9,"gini","TUN","Tunisia","TUN","Tunisia"
9,"gini","TUR","Turkiye","TUR","Turkey"
9,"gini","TKM","Turkmenistan","TKM","Turkmenistan"
9,"gini","TCA","Turks and Caicos Islands","TCA","Turks & Caicos Islands"
9,"gini","TUV","Tuvalu","TUV","Tuvalu"
9,"gini","UGA","Uganda","UGA","Uganda"
9,"gini","UKR","Ukraine","UKR","Ukraine"
9,"gini","ARE","United Arab Emirates","ARE","United Arab Emirates"
9,"gini","GBR","United Kingdom","GBR","United Kingdom"
9,"gini","USA","United States","USA","United States"
9,"gini","URY","Uruguay","URY","Uruguay"
9,"gini","UZB","Uzbekistan","UZB","Uzbekistan"
9,"gini","VUT","Vanuatu","VUT","Vanuatu"
9,"gini","VEN","Venezuela, RB","VEN","Venezuela"
9,"gini","VNM","Viet Nam","VNM","Vietnam"
9,"gini","VIR","Virgin Islands (U.S.)","VIR","U.S. Virgin Islands"
9,"gini","PSE","West Bank and Gaza","PSE","West Bank and Gaza"
9,"gini","YEM","Yemen, Rep.","YEM","Yemen"
9,"gini","ZMB","Zambia","ZMB","Zambia"
9,"gini","ZWE","Zimbabwe","ZWE","Zimbabwe"
